sensor_id,metric_1,metric_2,ts
sensor_01798,23.421815,67.592304,2024-01-24T19:00:00
sensor_01799,24.417562,52.705802,2024-09-17T06:00:00
sensor_01800,24.251545,28.068964,2024-06-24T07:00:00
sensor_01801,20.876055,66.857044,2024-04-11T04:00:00
sensor_01802,21.46491,64.722283,2024-04-19T14:00:00
sensor_01803,22.295965,54.183555,2024-08-08T05:00:00
sensor_01804,24.864026,45.010747,2024-02-26T19:00:00
sensor_01805,24.189377,63.604273,2024-03-08T14:00:00
sensor_01806,23.610231,23.492114,2024-12-02T21:00:00
sensor_01807,23.384362,63.353136,2024-08-28T12:00:00
sensor_01808,20.351828,40.854481,2024-05-23T17:00:00
sensor_01809,20.60491,58.829826,2024-11-18T22:00:00
sensor_01810,20.118601,44.040378,2024-12-02T09:00:00
sensor_01811,24.058312,61.415387,2024-12-25T01:00:00
sensor_01812,21.816866,55.831231,2024-09-21T20:00:00
sensor_01813,22.200229,59.371176,2024-02-05T08:00:00
sensor_01814,23.789702,48.990599,2024-02-24T05:00:00
sensor_01815,21.832323,52.82685,2024-03-08T15:00:00
sensor_01816,21.050425,24.856285,2024-11-23T02:00:00
sensor_01817,22.29121,55.454144,2024-04-25T08:00:00
sensor_01818,21.712215,54.459706,2024-06-26T14:00:00
sensor_01819,23.497808,48.411559,2024-10-02T04:00:00
sensor_01820,20.74012,34.421522,2024-04-12T18:00:00
sensor_01821,21.813621,34.560915,2024-12-06T18:00:00
sensor_01822,23.169473,43.764242,2024-08-22T09:00:00
sensor_01823,20.772206,60.259933,2024-03-05T19:00:00
sensor_01824,21.461664,39.211334,2024-11-08T00:00:00
sensor_01825,24.254596,49.161519,2024-03-19T00:00:00
sensor_01826,21.297106,56.056968,2024-12-28T16:00:00
sensor_01827,22.029223,50.923,2024-03-12T20:00:00
sensor_01828,20.779384,62.630524,2024-06-17T11:00:00
sensor_01829,21.889894,66.304115,2024-11-06T16:00:00
sensor_01830,22.410262,44.199921,2024-07-01T21:00:00
sensor_01831,24.734741,37.11835,2024-05-07T07:00:00
sensor_01832,20.750443,50.432062,2024-12-26T03:00:00
sensor_01833,23.249983,37.825073,2024-08-19T20:00:00
sensor_01834,24.53151,61.998857,2024-09-08T23:00:00
sensor_01835,21.01265,53.212204,2024-07-21T03:00:00
sensor_01836,24.760141,45.370825,2024-05-18T17:00:00
sensor_01837,24.233028,46.886455,2024-02-26T01:00:00
sensor_01838,22.233164,46.14744,2024-04-09T23:00:00
sensor_01839,20.913423,66.816672,2024-04-08T22:00:00
sensor_01840,23.586902,28.871534,2024-10-09T17:00:00
sensor_01841,21.387383,57.155522,2024-12-27T02:00:00
sensor_01842,24.530705,26.627447,2024-05-02T06:00:00
sensor_01843,21.137931,49.28387,2024-10-16T14:00:00
sensor_01844,20.491351,64.082035,2024-01-11T20:00:00
sensor_01845,20.365273,43.914952,2024-08-03T15:00:00
sensor_01846,20.986981,47.118442,2024-04-20T15:00:00
sensor_01847,21.499805,20.480124,2024-07-28T03:00:00
sensor_01848,23.599907,42.132091,2024-11-07T18:00:00
sensor_01849,24.028829,50.720664,2024-08-01T08:00:00
sensor_01850,23.772801,50.067707,2024-08-21T05:00:00
sensor_01851,21.643197,44.163983,2024-05-21T09:00:00
sensor_01852,21.321,46.609501,2024-06-09T21:00:00
sensor_01853,22.806322,35.440201,2024-08-04T05:00:00
sensor_01854,22.437902,35.960377,2024-09-16T15:00:00
sensor_01855,20.815654,23.277974,2024-07-22T09:00:00
sensor_01856,20.47284,63.101495,2024-06-21T21:00:00
sensor_01857,22.69295,29.132784,2024-02-25T07:00:00
sensor_01858,21.066082,45.088984,2024-06-25T16:00:00
sensor_01859,22.359378,54.237316,2024-10-07T18:00:00
sensor_01860,23.359436,36.188271,2024-04-25T12:00:00
sensor_01861,23.929056,62.617864,2024-10-22T05:00:00
sensor_01862,21.628406,45.823315,2024-08-21T19:00:00
sensor_01863,23.943743,58.987746,2024-05-08T08:00:00
sensor_01864,22.359908,62.811877,2024-05-12T04:00:00
sensor_01865,21.531162,56.335482,2024-12-11T14:00:00
sensor_01866,21.540084,48.16432,2024-07-01T12:00:00
sensor_01867,20.276537,40.439389,2024-11-26T04:00:00
sensor_01868,24.874929,58.35243,2024-01-27T22:00:00
sensor_01869,21.011065,53.102731,2024-05-10T11:00:00
sensor_01870,20.118395,41.374917,2024-07-11T17:00:00
sensor_01871,22.799861,29.972607,2024-04-20T16:00:00
sensor_01872,22.200516,33.698151,2024-02-08T05:00:00
sensor_01873,21.627415,43.984135,2024-12-19T15:00:00
sensor_01874,24.760227,67.335406,2024-11-13T22:00:00
sensor_01875,24.798659,55.324433,2024-04-09T19:00:00
sensor_01876,22.930572,22.965841,2024-01-21T10:00:00
sensor_01877,21.380231,38.472441,2024-05-04T15:00:00
sensor_01878,20.671424,57.49131,2024-06-25T23:00:00
sensor_01879,22.068887,27.588629,2024-03-19T09:00:00
sensor_01880,22.870441,48.091819,2024-08-08T10:00:00
sensor_01881,22.863666,58.139358,2024-05-18T16:00:00
sensor_01882,24.08655,54.478506,2024-03-25T02:00:00
sensor_01883,24.353627,54.962566,2024-12-11T11:00:00
sensor_01884,24.525517,42.292019,2024-04-06T10:00:00
sensor_01885,22.341632,43.040185,2024-06-07T21:00:00
sensor_01886,24.857193,32.951291,2024-10-24T00:00:00
sensor_01887,20.70135,52.112012,2024-07-13T15:00:00
sensor_01888,23.990485,61.583722,2024-01-17T11:00:00
sensor_01889,20.081006,41.860346,2024-01-17T10:00:00
sensor_01890,23.950688,44.600474,2024-10-11T20:00:00
sensor_01891,20.335547,23.777629,2024-02-18T03:00:00
sensor_01892,22.658812,59.929549,2024-02-19T14:00:00
sensor_01893,23.050157,69.647486,2024-02-25T21:00:00
sensor_01894,22.154734,33.843246,2024-08-24T04:00:00
sensor_01895,23.252218,23.651289,2024-11-19T10:00:00
sensor_01896,22.270235,59.055646,2024-12-27T13:00:00
sensor_01897,24.446985,40.073303,2024-05-01T19:00:00
sensor_01898,24.141113,20.943583,2024-04-11T13:00:00
sensor_01899,20.752475,62.778732,2024-10-22T10:00:00
sensor_01900,22.661821,52.680635,2024-04-25T18:00:00
sensor_01901,24.626783,64.662177,2024-12-28T18:00:00
sensor_01902,20.763024,58.6496,2024-04-10T05:00:00
sensor_01903,20.504482,46.671102,2024-01-25T04:00:00
sensor_01904,22.700381,67.73303,2024-06-28T10:00:00
sensor_01905,24.642328,52.908352,2024-04-10T05:00:00
sensor_01906,22.121418,33.553897,2024-04-25T11:00:00
sensor_01907,20.136482,63.88188,2024-08-04T12:00:00
sensor_01908,20.127119,63.376639,2024-12-07T12:00:00
sensor_01909,20.246071,41.927343,2024-04-07T12:00:00
sensor_01910,22.951086,26.232466,2024-03-17T18:00:00
sensor_01911,23.622592,26.085188,2024-04-04T15:00:00
sensor_01912,23.70321,37.919518,2024-06-14T06:00:00
sensor_01913,21.051637,24.539549,2024-09-12T15:00:00
sensor_01914,21.276423,25.599618,2024-08-01T00:00:00
sensor_01915,21.900146,41.000698,2024-02-12T11:00:00
sensor_01916,24.728659,61.826732,2024-07-28T20:00:00
sensor_01917,21.503472,69.985328,2024-02-21T20:00:00
sensor_01918,24.050847,63.797091,2024-01-09T23:00:00
sensor_01919,23.236798,36.163547,2024-03-28T07:00:00
sensor_01920,20.886792,20.463697,2024-09-05T04:00:00
sensor_01921,23.475351,58.114392,2024-01-20T06:00:00
sensor_01922,24.331725,53.04761,2024-06-20T13:00:00
sensor_01923,24.116254,40.961957,2024-03-17T04:00:00
sensor_01924,23.709833,60.515984,2024-03-12T03:00:00
sensor_01925,23.932784,21.499006,2024-04-10T12:00:00
sensor_01926,23.126562,65.449043,2024-05-20T10:00:00
sensor_01927,20.142391,21.291502,2024-01-16T01:00:00
sensor_01928,23.674754,27.217041,2024-07-02T17:00:00
sensor_01929,21.885184,49.925374,2024-09-06T05:00:00
sensor_01930,20.500576,37.43332,2024-04-03T13:00:00
sensor_01931,24.940958,25.620529,2024-08-15T13:00:00
sensor_01932,24.280702,46.83636,2024-03-28T19:00:00
sensor_01933,24.047126,20.036081,2024-08-16T08:00:00
sensor_01934,20.640993,52.818714,2024-06-20T21:00:00
sensor_01935,23.581576,43.889492,2024-12-27T18:00:00
sensor_01936,20.981435,30.965556,2024-03-26T04:00:00
sensor_01937,21.127759,24.109449,2024-02-23T12:00:00
sensor_01938,21.411499,50.750728,2024-04-08T08:00:00
sensor_01939,20.923134,52.968468,2024-06-23T14:00:00
sensor_01940,23.341782,45.995846,2024-10-09T04:00:00
sensor_01941,21.63972,38.738535,2024-03-19T23:00:00
sensor_01942,24.673122,21.711266,2024-07-21T01:00:00
sensor_01943,23.970974,68.976531,2024-01-05T20:00:00
sensor_01944,20.17057,59.738611,2024-03-13T10:00:00
sensor_01945,20.058563,44.038819,2024-06-07T20:00:00
sensor_01946,24.347629,68.538989,2024-07-15T06:00:00
sensor_01947,22.265968,33.140232,2024-08-04T23:00:00
sensor_01948,21.396526,58.425553,2024-06-11T05:00:00
sensor_01949,21.276422,60.349425,2024-08-25T17:00:00
sensor_01950,22.28158,24.825171,2024-06-25T16:00:00
sensor_01951,21.314317,59.097713,2024-07-21T00:00:00
sensor_01952,24.823768,26.311408,2024-04-15T03:00:00
sensor_01953,20.601389,55.634768,2024-03-28T11:00:00
sensor_01954,21.535152,41.808205,2024-02-28T16:00:00
sensor_01955,20.913062,61.001331,2024-09-07T04:00:00
sensor_01956,24.200064,31.092855,2024-01-07T23:00:00
sensor_01957,23.722979,46.278734,2024-03-19T16:00:00
sensor_01958,22.625226,60.012999,2024-06-18T07:00:00
sensor_01959,23.468474,69.858742,2024-03-12T05:00:00
sensor_01960,20.50069,28.281776,2024-11-28T19:00:00
sensor_01961,21.131287,66.532444,2024-12-05T17:00:00
sensor_01962,24.71096,50.483278,2024-04-09T01:00:00
sensor_01963,24.795284,67.444955,2024-05-13T16:00:00
sensor_01964,24.860044,64.687225,2024-08-11T04:00:00
sensor_01965,23.607738,34.99966,2024-02-09T22:00:00
sensor_01966,22.778787,35.580268,2024-12-20T19:00:00
sensor_01967,24.796379,22.961111,2024-07-05T04:00:00
sensor_01968,22.404661,28.012648,2024-04-13T05:00:00
sensor_01969,23.230423,39.549983,2024-04-08T11:00:00
sensor_01970,20.352658,68.167867,2024-05-05T12:00:00
sensor_01971,20.617357,56.982749,2024-11-05T06:00:00
sensor_01972,22.216907,53.611903,2024-06-01T20:00:00
sensor_01973,20.58646,35.55803,2024-02-25T20:00:00
sensor_01974,22.992232,31.609059,2024-08-10T03:00:00
sensor_01975,22.706297,50.501785,2024-03-03T23:00:00
sensor_01976,21.706886,33.605139,2024-01-13T08:00:00
sensor_01977,20.564188,43.326284,2024-10-06T22:00:00
sensor_01978,23.457185,59.722781,2024-05-08T16:00:00
sensor_01979,20.515251,69.880265,2024-10-20T11:00:00
sensor_01980,21.206463,62.498271,2024-08-27T22:00:00
sensor_01981,24.816222,41.083706,2024-11-04T08:00:00
sensor_01982,24.211625,56.622132,2024-05-21T16:00:00
sensor_01983,21.644148,53.348924,2024-05-12T02:00:00
sensor_01984,20.064631,55.654781,2024-08-08T18:00:00
sensor_01985,22.47488,49.554222,2024-11-09T03:00:00
sensor_01986,24.986513,61.313041,2024-08-18T19:00:00
sensor_01987,24.18706,38.791117,2024-09-28T21:00:00
sensor_01988,21.912936,50.083115,2024-10-27T20:00:00
sensor_01989,24.770357,48.781276,2024-02-25T07:00:00
sensor_01990,21.803504,53.63047,2024-10-14T12:00:00
sensor_01991,23.591445,21.993246,2024-11-26T14:00:00
sensor_01992,24.261165,48.667246,2024-09-02T12:00:00
sensor_01993,24.065803,51.405917,2024-07-22T00:00:00
sensor_01994,21.080198,29.036884,2024-11-11T03:00:00
sensor_01995,21.461384,40.607196,2024-01-24T14:00:00
sensor_01996,24.24715,32.675711,2024-11-12T11:00:00
sensor_01997,24.867898,32.435054,2024-08-26T01:00:00
sensor_01998,21.622562,54.955221,2024-11-09T05:00:00
sensor_01999,21.046905,58.540445,2024-09-21T10:00:00
sensor_02000,23.703524,57.665958,2024-03-28T15:00:00
sensor_02001,24.283232,36.688163,2024-10-18T23:00:00
sensor_02002,24.025778,68.295181,2024-06-27T09:00:00
sensor_02003,20.506491,56.097033,2024-11-13T10:00:00
sensor_02004,23.108999,51.97375,2024-07-07T08:00:00
sensor_02005,24.27988,44.272031,2024-06-26T14:00:00
sensor_02006,24.478901,57.738542,2024-03-11T00:00:00
sensor_02007,20.557403,49.092342,2024-09-23T20:00:00
sensor_02008,22.802426,57.838529,2024-09-06T12:00:00
sensor_02009,23.092355,23.796768,2024-02-03T22:00:00
sensor_02010,22.989847,63.846653,2024-07-28T08:00:00
sensor_02011,20.728827,37.008198,2024-06-13T04:00:00
sensor_02012,24.606292,25.181301,2024-12-27T09:00:00
sensor_02013,23.0671,68.537264,2024-06-08T14:00:00
sensor_02014,24.13067,32.29518,2024-03-22T08:00:00
sensor_02015,20.131796,31.22343,2024-12-08T07:00:00
sensor_02016,24.37568,42.017795,2024-04-05T00:00:00
sensor_02017,21.483966,68.229524,2024-10-16T14:00:00
sensor_02018,22.072629,47.561308,2024-10-07T13:00:00
sensor_02019,20.93029,45.928569,2024-07-21T18:00:00
sensor_02020,24.443021,68.956554,2024-12-09T22:00:00
sensor_02021,23.983987,38.198446,2024-05-14T11:00:00
sensor_02022,21.822573,66.275292,2024-04-11T17:00:00
sensor_02023,21.785371,67.904555,2024-03-11T22:00:00
sensor_02024,21.234477,46.913771,2024-03-04T16:00:00
sensor_02025,23.54177,46.767996,2024-02-26T19:00:00
sensor_02026,21.139122,37.417139,2024-12-21T17:00:00
sensor_02027,24.105388,31.19819,2024-05-19T01:00:00
sensor_02028,22.301194,41.893548,2024-10-14T02:00:00
sensor_02029,24.76582,28.567059,2024-09-15T17:00:00
sensor_02030,23.251388,64.792082,2024-08-28T22:00:00
sensor_02031,20.739401,54.10035,2024-02-24T08:00:00
sensor_02032,22.848768,67.367556,2024-12-01T22:00:00
sensor_02033,22.988693,41.541501,2024-03-13T06:00:00
sensor_02034,23.309004,35.491264,2024-12-22T09:00:00
sensor_02035,21.652666,48.492868,2024-09-14T04:00:00
sensor_02036,23.831501,69.008928,2024-10-11T00:00:00
sensor_02037,24.854443,22.648546,2024-06-19T03:00:00
sensor_02038,23.873105,23.55067,2024-02-17T13:00:00
sensor_02039,23.651902,56.627817,2024-04-20T05:00:00
sensor_02040,24.178697,21.474378,2024-08-24T03:00:00
sensor_02041,21.658951,24.708071,2024-07-19T22:00:00
sensor_02042,24.745149,39.372557,2024-07-13T22:00:00
sensor_02043,22.372038,62.363277,2024-03-04T09:00:00
sensor_02044,21.775785,55.363148,2024-05-16T02:00:00
sensor_02045,20.922832,40.071388,2024-04-12T20:00:00
sensor_02046,23.165037,36.986009,2024-02-17T08:00:00
sensor_02047,20.102004,50.307971,2024-09-02T21:00:00
sensor_02048,21.865735,28.425656,2024-09-01T00:00:00
sensor_02049,21.634298,35.313194,2024-10-19T11:00:00
sensor_02050,24.296793,67.785585,2024-04-21T19:00:00
sensor_02051,22.491007,46.7607,2024-06-04T21:00:00
sensor_02052,24.563073,49.985915,2024-10-06T14:00:00
sensor_02053,23.531838,63.983597,2024-03-17T04:00:00
sensor_02054,24.071807,42.255322,2024-10-02T17:00:00
sensor_02055,24.441168,59.682374,2024-02-26T09:00:00
sensor_02056,24.675163,25.388746,2024-11-06T18:00:00
sensor_02057,22.592444,65.01153,2024-08-07T19:00:00
sensor_02058,20.776263,50.659581,2024-06-15T21:00:00
sensor_02059,22.739902,39.442292,2024-08-04T21:00:00
sensor_02060,22.772309,36.917197,2024-06-05T07:00:00
sensor_02061,24.801935,44.538408,2024-07-02T11:00:00
sensor_02062,20.293121,69.117282,2024-08-26T21:00:00
sensor_02063,23.538187,61.95311,2024-02-28T16:00:00
sensor_02064,20.454767,52.740207,2024-09-19T18:00:00
sensor_02065,23.51103,46.083641,2024-09-21T06:00:00
sensor_02066,21.412808,26.773783,2024-04-10T20:00:00
sensor_02067,22.131596,41.756941,2024-02-16T00:00:00
sensor_02068,22.456197,36.075725,2024-08-20T12:00:00
sensor_02069,21.529488,69.614368,2024-05-25T21:00:00
sensor_02070,23.494508,46.377506,2024-01-07T02:00:00
sensor_02071,21.535599,49.373493,2024-10-18T05:00:00
sensor_02072,23.204662,56.962853,2024-09-01T01:00:00
sensor_02073,24.833841,39.24507,2024-06-18T01:00:00
sensor_02074,24.118731,54.208269,2024-07-24T16:00:00
sensor_02075,22.619922,28.914506,2024-06-22T22:00:00
sensor_02076,20.223604,30.724658,2024-08-06T07:00:00
sensor_02077,23.562053,23.648174,2024-04-16T06:00:00
sensor_02078,22.855727,50.650852,2024-01-13T06:00:00
sensor_02079,24.501603,25.816551,2024-05-01T07:00:00
sensor_02080,23.297971,65.762249,2024-06-06T12:00:00
sensor_02081,24.132861,38.589189,2024-07-02T04:00:00
sensor_02082,20.708347,32.308658,2024-11-09T13:00:00
sensor_02083,23.401979,55.508621,2024-11-10T06:00:00
sensor_02084,24.701364,52.666818,2024-05-14T22:00:00
sensor_02085,20.051137,61.177746,2024-07-09T06:00:00
sensor_02086,24.083623,44.410825,2024-10-01T20:00:00
sensor_02087,23.462616,22.089967,2024-08-05T21:00:00
sensor_02088,23.447497,23.526218,2024-02-04T05:00:00
sensor_02089,24.511086,44.42684,2024-03-18T10:00:00
sensor_02090,20.836834,57.004647,2024-11-23T22:00:00
sensor_02091,21.991023,46.813004,2024-05-28T18:00:00
sensor_02092,21.307496,58.049464,2024-07-27T06:00:00
sensor_02093,24.751045,47.737499,2024-08-07T04:00:00
sensor_02094,22.591128,21.784759,2024-08-04T03:00:00
sensor_02095,21.143225,61.654737,2024-03-03T22:00:00
sensor_02096,24.032046,32.087592,2024-10-12T14:00:00
sensor_02097,23.691732,42.101191,2024-01-22T16:00:00
sensor_02098,23.833951,29.448471,2024-04-24T10:00:00
sensor_02099,20.218789,20.710557,2024-03-11T08:00:00
sensor_02100,24.609199,37.505861,2024-04-21T01:00:00
sensor_02101,21.956559,27.654876,2024-05-17T02:00:00
sensor_02102,21.126178,51.360681,2024-06-22T23:00:00
sensor_02103,22.194358,63.566866,2024-02-27T07:00:00
sensor_02104,23.0083,34.390327,2024-03-05T17:00:00
sensor_02105,24.820883,22.835656,2024-11-03T13:00:00
sensor_02106,22.590237,20.873091,2024-12-06T23:00:00
sensor_02107,24.664003,38.518607,2024-03-04T21:00:00
sensor_02108,21.16831,39.060669,2024-10-02T12:00:00
sensor_02109,23.843477,25.982105,2024-04-25T20:00:00
sensor_02110,20.175976,47.279127,2024-01-21T15:00:00
sensor_02111,24.686055,52.239508,2024-05-22T19:00:00
sensor_02112,21.933836,65.512054,2024-04-22T15:00:00
sensor_02113,23.063043,37.257313,2024-11-15T15:00:00
sensor_02114,24.597133,27.656896,2024-09-12T07:00:00
sensor_02115,20.722037,51.854661,2024-03-13T08:00:00
sensor_02116,24.409687,38.403905,2024-01-14T09:00:00
sensor_02117,20.719919,42.996603,2024-12-18T07:00:00
sensor_02118,24.937447,26.251211,2024-11-12T06:00:00
sensor_02119,24.709405,41.057033,2024-07-15T23:00:00
sensor_02120,22.261559,67.618707,2024-08-12T10:00:00
sensor_02121,21.630055,39.944153,2024-12-17T06:00:00
sensor_02122,21.230036,55.629493,2024-10-07T23:00:00
sensor_02123,23.29663,50.943813,2024-08-18T13:00:00
sensor_02124,21.874083,35.344949,2024-07-05T15:00:00
sensor_02125,20.543251,52.611872,2024-05-27T19:00:00
sensor_02126,22.060589,29.970487,2024-06-18T05:00:00
sensor_02127,23.298257,66.856099,2024-07-06T14:00:00
sensor_02128,20.119177,30.322664,2024-10-22T05:00:00
sensor_02129,21.3666,57.298585,2024-10-25T04:00:00
sensor_02130,23.206191,48.753457,2024-04-05T13:00:00
sensor_02131,21.582453,32.284924,2024-12-05T15:00:00
sensor_02132,21.581073,66.651011,2024-10-17T23:00:00
sensor_02133,23.140428,21.765082,2024-02-26T02:00:00
sensor_02134,20.42875,20.433434,2024-01-11T02:00:00
sensor_02135,21.566469,65.090188,2024-04-24T04:00:00
sensor_02136,24.789783,35.378092,2024-02-12T19:00:00
sensor_02137,24.546228,49.172426,2024-08-16T10:00:00
sensor_02138,23.518016,34.487052,2024-02-26T17:00:00
sensor_02139,20.799062,64.028067,2024-03-14T03:00:00
sensor_02140,22.661526,50.914445,2024-03-18T17:00:00
sensor_02141,23.143412,54.993131,2024-05-23T07:00:00
sensor_02142,24.880624,53.193454,2024-03-15T03:00:00
sensor_02143,23.778368,26.779937,2024-07-16T12:00:00
sensor_02144,22.3844,58.356905,2024-10-23T11:00:00
sensor_02145,24.654711,49.24456,2024-03-15T00:00:00
sensor_02146,24.851484,67.330204,2024-10-12T10:00:00
sensor_02147,24.939076,64.324535,2024-02-06T04:00:00
sensor_02148,23.120155,53.868658,2024-03-04T21:00:00
sensor_02149,20.985659,51.711138,2024-05-23T02:00:00
sensor_02150,21.773559,69.178546,2024-08-01T19:00:00
sensor_02151,24.455238,40.886933,2024-03-12T08:00:00
sensor_02152,20.960116,34.012292,2024-09-01T15:00:00
sensor_02153,21.592838,28.344096,2024-11-08T22:00:00
sensor_02154,21.533181,42.446553,2024-07-11T01:00:00
sensor_02155,21.364183,69.754835,2024-11-15T21:00:00
sensor_02156,20.401221,47.563706,2024-03-28T19:00:00
sensor_02157,20.053389,48.68263,2024-05-13T06:00:00
sensor_02158,24.522674,39.000847,2024-01-23T21:00:00
sensor_02159,21.351418,38.757098,2024-06-26T16:00:00
sensor_02160,24.268133,59.206018,2024-07-23T10:00:00
sensor_02161,20.661701,37.311955,2024-05-18T06:00:00
sensor_02162,22.444152,33.333626,2024-08-22T02:00:00
sensor_02163,24.027376,65.667085,2024-09-04T00:00:00
sensor_02164,24.053775,60.311333,2024-02-08T02:00:00
sensor_02165,20.885536,23.247958,2024-10-26T07:00:00
sensor_02166,23.894383,63.18452,2024-01-24T00:00:00
sensor_02167,23.682518,37.05674,2024-10-03T04:00:00
sensor_02168,22.913775,68.282217,2024-08-21T10:00:00
sensor_02169,23.930658,25.291637,2024-02-02T22:00:00
sensor_02170,20.693575,65.900109,2024-02-06T02:00:00
sensor_02171,23.591272,24.579296,2024-07-26T21:00:00
sensor_02172,21.165379,22.499932,2024-02-13T10:00:00
sensor_02173,23.127259,29.631929,2024-04-23T15:00:00
sensor_02174,23.027289,29.303244,2024-05-24T21:00:00
sensor_02175,22.95906,63.044946,2024-08-06T16:00:00
sensor_02176,20.031567,28.792546,2024-04-09T04:00:00
sensor_02177,24.390883,48.771704,2024-04-23T03:00:00
sensor_02178,23.51434,23.788988,2024-03-28T10:00:00
sensor_02179,23.781431,31.385777,2024-07-21T18:00:00
sensor_02180,21.483597,40.614099,2024-11-10T06:00:00
sensor_02181,22.132617,61.223429,2024-12-08T16:00:00
sensor_02182,20.034915,64.527804,2024-11-09T09:00:00
sensor_02183,23.771485,23.232667,2024-02-16T11:00:00
sensor_02184,24.513467,23.020199,2024-07-03T21:00:00
sensor_02185,23.822169,55.805486,2024-01-24T21:00:00
sensor_02186,20.441158,49.406931,2024-06-23T21:00:00
sensor_02187,23.027534,67.964805,2024-10-09T23:00:00
sensor_02188,24.198626,42.539348,2024-12-26T15:00:00
sensor_02189,21.852217,35.012359,2024-08-11T17:00:00
sensor_02190,24.995487,29.514253,2024-10-06T01:00:00
sensor_02191,23.454323,40.48662,2024-08-11T12:00:00
sensor_02192,22.318119,64.954479,2024-08-05T04:00:00
sensor_02193,23.689296,39.278208,2024-01-28T04:00:00
sensor_02194,23.941327,39.072868,2024-11-05T12:00:00
sensor_02195,21.82855,41.719063,2024-11-06T04:00:00
sensor_02196,22.964686,29.195481,2024-02-01T12:00:00
sensor_02197,22.361441,33.544504,2024-04-01T15:00:00
sensor_02198,21.961159,35.176107,2024-09-09T07:00:00
sensor_02199,20.94973,50.34125,2024-08-14T13:00:00
sensor_02200,24.736654,27.991032,2024-11-02T11:00:00
sensor_02201,24.807197,23.345304,2024-06-23T15:00:00
sensor_02202,23.039088,27.07389,2024-09-16T06:00:00
sensor_02203,22.081727,20.64838,2024-05-21T05:00:00
sensor_02204,21.692903,35.530596,2024-10-14T19:00:00
sensor_02205,20.609237,26.471404,2024-05-11T23:00:00
sensor_02206,21.866773,54.425725,2024-03-12T18:00:00
sensor_02207,24.852154,23.15625,2024-08-12T13:00:00
sensor_02208,21.230549,67.228838,2024-12-08T10:00:00
sensor_02209,23.169357,65.091999,2024-08-26T08:00:00
sensor_02210,22.774979,48.86099,2024-06-23T06:00:00
sensor_02211,24.509279,68.273695,2024-11-19T07:00:00
sensor_02212,23.540524,50.469356,2024-04-16T18:00:00
sensor_02213,22.348763,20.969865,2024-09-04T12:00:00
sensor_02214,23.750962,51.18035,2024-02-17T15:00:00
sensor_02215,22.313446,65.021527,2024-12-09T02:00:00
sensor_02216,22.247425,58.871661,2024-05-23T04:00:00
sensor_02217,21.818912,58.887964,2024-08-08T07:00:00
sensor_02218,23.165349,36.360719,2024-10-16T17:00:00
sensor_02219,20.730601,33.637878,2024-06-16T10:00:00
sensor_02220,23.023855,46.815508,2024-11-07T19:00:00
sensor_02221,23.025407,34.780979,2024-01-24T06:00:00
sensor_02222,22.617511,45.206462,2024-04-26T12:00:00
sensor_02223,22.114957,60.929327,2024-01-10T08:00:00
sensor_02224,21.0212,34.805169,2024-01-21T20:00:00
sensor_02225,23.811868,23.935484,2024-08-25T04:00:00
sensor_02226,22.233425,39.100973,2024-03-20T14:00:00
sensor_02227,23.792308,25.387244,2024-05-15T08:00:00
sensor_02228,20.988903,50.327124,2024-05-06T18:00:00
sensor_02229,20.642678,67.805278,2024-02-02T10:00:00
sensor_02230,22.762876,38.4411,2024-06-27T23:00:00
sensor_02231,21.875145,21.273263,2024-07-21T10:00:00
sensor_02232,21.977688,36.330523,2024-01-21T09:00:00
sensor_02233,21.620071,57.824569,2024-01-17T01:00:00
sensor_02234,23.613883,55.683206,2024-08-03T02:00:00
sensor_02235,20.699557,25.112661,2024-03-23T07:00:00
sensor_02236,20.459297,38.015847,2024-06-11T02:00:00
sensor_02237,22.063209,57.542535,2024-08-13T17:00:00
sensor_02238,20.310752,40.817646,2024-07-23T04:00:00
sensor_02239,22.740488,24.473686,2024-04-15T05:00:00
sensor_02240,20.576246,65.571219,2024-05-08T07:00:00
sensor_02241,20.282571,54.176097,2024-01-02T20:00:00
sensor_02242,24.214466,31.275993,2024-01-02T07:00:00
sensor_02243,23.792639,67.498301,2024-03-17T10:00:00
sensor_02244,21.614751,57.798154,2024-11-13T00:00:00
sensor_02245,22.551235,34.48197,2024-01-22T22:00:00
sensor_02246,23.485624,47.501554,2024-01-07T18:00:00
sensor_02247,20.180028,31.4753,2024-08-01T11:00:00
sensor_02248,23.509121,49.079161,2024-06-17T05:00:00
sensor_02249,21.985907,27.612793,2024-01-21T23:00:00
sensor_02250,23.113959,33.282336,2024-06-17T12:00:00
sensor_02251,20.799317,30.079296,2024-10-09T10:00:00
sensor_02252,20.978862,64.896406,2024-07-04T20:00:00
sensor_02253,21.426909,21.440874,2024-10-21T21:00:00
sensor_02254,22.559026,40.284541,2024-03-04T01:00:00
sensor_02255,21.93726,25.336481,2024-04-07T18:00:00
sensor_02256,23.678513,34.930489,2024-12-22T06:00:00
sensor_02257,24.433261,60.893015,2024-06-15T01:00:00
sensor_02258,23.23915,31.490502,2024-05-07T16:00:00
sensor_02259,20.119063,20.618017,2024-03-28T10:00:00
sensor_02260,21.031763,67.339754,2024-07-24T10:00:00
sensor_02261,22.289422,39.53772,2024-03-16T15:00:00
sensor_02262,22.804149,34.267124,2024-11-28T07:00:00
sensor_02263,20.388371,25.363079,2024-01-28T00:00:00
